Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Domain/Realm name	Domain/Realm taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
1340847	1340847	Streptococcus suis T15		STRAIN				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Streptococcaceae	1300	Streptococcus	1301	Streptococcus suis	1307	FALSE
1343740	1343740	Streptomyces rapamycinicus NRRL 5491		STRAIN				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces rapamycinicus	1226757	FALSE
1349827	1349827	Campylobacter jejuni subsp. jejuni M129		STRAIN				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter jejuni	197	FALSE
1351755	1351755	Clostridium chauvoei JF4335		STRAIN				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Clostridium	1485	Clostridium chauvoei	46867	FALSE
1352	1352	Enterococcus faecium	(Orla-Jensen 1919) Schleifer and Kilpper-Balz 1984	SPECIES	Streptococcus faecium	Orla-Jensen 1919 (Approved Lists 1980)		yes	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Enterococcaceae	81852	Enterococcus	1350	Enterococcus faecium	1352	TRUE
1355015	1355015	Streptomyces pluripotens	Lee et al. 2014	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces pluripotens	1355015	TRUE
135577	135577	Idiomarina loihiensis	Donachie et al. 2003	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Alteromonadales	135622	Idiomarinaceae	267893	Idiomarina	135575	Idiomarina loihiensis	135577	TRUE
1357994	1357994	Campylobacter jejuni subsp. jejuni 00-2425		STRAIN				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter jejuni	197	FALSE
136468	136468	Vibrio lentus	Macian et al. 2001	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Vibrionales	135623	Vibrionaceae	641	Vibrio	662	Vibrio lentus	136468	TRUE
1366053	1366053	Mannheimia haemolytica USMARC_2286		STRAIN				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Mannheimia	75984	Mannheimia haemolytica	75985	FALSE
1376	1376	Aerococcus urinae	Aguirre and Collins 1992	SPECIES				yes	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Aerococcaceae	186827	Aerococcus	1375	Aerococcus urinae	1376	TRUE
1379	1379	Gemella haemolysans	(Thjotta and Boe 1938) Berger 1960	SPECIES	"Neisseria haemolysans"	Thjotta and Boe 1938		yes	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Bacillales	1385	Gemellaceae	539738	Gemella	1378	Gemella haemolysans	1379	TRUE
1380767	1380767	Campylobacter jejuni subsp. jejuni 00-2426		STRAIN				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter jejuni	197	FALSE
1380768	1380768	Campylobacter jejuni subsp. jejuni 00-2538		STRAIN				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter jejuni	197	FALSE
1381117	1381117	Campylobacter jejuni X		STRAIN				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter jejuni	197	FALSE
1382510	1382510	Salmonella bongori serovar 48:z41:-- str. RKS3044		STRAIN				no	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Salmonella	590	Salmonella bongori	54736	FALSE
1382700	1382700	Escherichia coli PMV-1		STRAIN				no	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Escherichia	561	Escherichia coli	562	FALSE
1383068	1383068	Campylobacter jejuni subsp. jejuni 00-2544		STRAIN				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter jejuni	197	FALSE
1385720	1385720	Campylobacter jejuni subsp. jejuni NCTC 11168-K12E5		NO_RANK				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter jejuni	197	FALSE
1385721	1385721	Campylobacter jejuni subsp. jejuni NCTC 11168-mcK12E5		NO_RANK				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter jejuni	197	FALSE
1385722	1385722	Campylobacter jejuni subsp. jejuni NCTC 11168-mfK12E5		NO_RANK				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter jejuni	197	FALSE
1385723	1385723	Campylobacter jejuni subsp. jejuni NCTC 11168-Kf1		NO_RANK				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter jejuni	197	FALSE
1385724	1385724	Campylobacter jejuni subsp. jejuni NCTC 11168-GSv		NO_RANK				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter jejuni	197	FALSE
1388751	1388751	Campylobacter subantarcticus LMG 24374		STRAIN				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter subantarcticus	497724	FALSE
1388752	1388752	Campylobacter subantarcticus LMG 24377		STRAIN				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter subantarcticus	497724	FALSE
1408283	1408283	Clostridium botulinum CDC_1436		STRAIN				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Clostridium	1485	Clostridium botulinum	1491	FALSE
1411117	1411117	Thermomonospora amylolytica	(Jiao et al. 2015) Nouioui et al. 2018	SPECIES	Actinomadura amylolytica	Jiao et al. 2015		yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Streptosporangiales	85012	Thermomonosporaceae	2012	Thermomonospora	2019	Thermomonospora amylolytica	1411117	TRUE
1413221	1413221	Streptomyces ferrugineus	Ruan et al. 2015	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces ferrugineus	1413221	FALSE
1427374	1427374	Streptococcus agalactiae CNCTC 10/84		STRAIN				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Streptococcaceae	1300	Streptococcus	1301	Streptococcus agalactiae	1311	FALSE
1432056	1432056	Mannheimia sp. USDA-ARS-USMARC-1261		SPECIES				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Mannheimia	75984	Mannheimia sp. USDA-ARS-USMARC-1261	1432056	FALSE
1433287	1433287	Mannheimia varigena USDA-ARS-USMARC-1296		STRAIN				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Mannheimia	75984	Mannheimia varigena	85404	FALSE
1433513	1433513	Streptococcus gwangjuensis	Park et al. 2024	SPECIES				yes	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Streptococcaceae	1300	Streptococcus	1301	Streptococcus gwangjuensis	1433513	TRUE
143387	143387	Fusobacterium necrophorum subsp. funduliforme	(ex Halle 1898) Shinjo et al. 1991	SUBSPECIES				yes	fusobacteria	Bacteria	2	Fusobacteriati	3384189	Fusobacteriota	32066	Fusobacteriia	203490	Fusobacteriales	203491	Fusobacteriaceae	203492	Fusobacterium	848	Fusobacterium necrophorum	859	TRUE
1434214	1434214	Mannheimia varigena USDA-ARS-USMARC-1312		STRAIN				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Mannheimia	75984	Mannheimia varigena	85404	FALSE
1434215	1434215	Mannheimia varigena USDA-ARS-USMARC-1388		STRAIN				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Mannheimia	75984	Mannheimia varigena	85404	FALSE
1436133	1436133	Actinacidiphila bryophytorum	(Li et al. 2016) Madhaiyan et al. 2022	SPECIES	Streptomyces bryophytorum	Li et al. 2016		yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Actinacidiphila	2995702	Actinacidiphila bryophytorum	1436133	TRUE
1436299	1436299	Pasteurella multocida subsp. multocida str. HN07		STRAIN				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Pasteurella	745	Pasteurella multocida	747	FALSE
1442032	1442032	Streptomyces dangxiongensis	Zhang et al. 2019	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces dangxiongensis	1442032	TRUE
1454205	1454205	Moorena producens JHB		STRAIN				no	cyanobacteria	Bacteria	2	Bacillati	1783272	Cyanobacteriota	1117	Cyanophyceae	3028117	Coleofasciculales	3079753	Coleofasciculaceae	1892251	Moorena	1155738	Moorena producens	1155739	FALSE
1455592	1455592	Pasteurella multocida subsp. multocida PMTB2.1		STRAIN				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Pasteurella	745	Pasteurella multocida	747	FALSE
1457365	1457365	Cyclonatronum proteinivorum	Zhilina et al. 2023	SPECIES				yes	bacteria	Bacteria	2	Pseudomonadati	3379134	Balneolota	1936987	Balneolia	1853221	Balneolales	1853223	Cyclonatronaceae	3024158	Cyclonatronum	2489367	Cyclonatronum proteinivorum	1457365	TRUE
1458985	1458985	Moorena producens PAL-8-15-08-1		STRAIN				no	cyanobacteria	Bacteria	2	Bacillati	1783272	Cyanobacteriota	1117	Cyanophyceae	3028117	Coleofasciculales	3079753	Coleofasciculaceae	1892251	Moorena	1155738	Moorena producens	1155739	FALSE
1464011	1464011	Kitasatospora papulosa	Nakamura et al. 2025	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Kitasatospora	2063	Kitasatospora papulosa	1464011	TRUE
146922	146922	Streptomyces griseofuscus	Sakamoto et al. 1962	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces griseofuscus	146922	TRUE
146923	146923	Streptomyces parvulus	corrig. Waksman and Gregory 1954	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces parvulus	146923	TRUE
1476754	1476754	Streptomyces sp. 604F		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. 604F	1476754	FALSE
1488356	1488356	Streptomyces sp. MBT27		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. MBT27	1488356	FALSE
1491	1491	Clostridium botulinum	(van Ermengem 1896) Bergey et al. 1923	SPECIES	"Bacillus botulinus"	van Ermengem 1896		yes	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Clostridium	1485	Clostridium botulinum	1491	TRUE
1496080	1496080	Brevibacterium pigmentatum	Pei et al. 2021	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Brevibacteriaceae	85019	Brevibacterium	1696	Brevibacterium pigmentatum	1496080	FALSE
1498	1498	Hathewaya histolytica	(Weinberg and Seguin 1916) Lawson and Rainey 2016	SPECIES				yes	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Hathewaya	1769729	Hathewaya histolytica	1498	TRUE
1502658	1502658	Escherichia coli O2:H6		NO_RANK				no	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Escherichia	561	Escherichia coli	562	FALSE
150340	150340	Vibrio antiquarius	Hasan et al. 2015	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Vibrionales	135623	Vibrionaceae	641	Vibrio	662	Vibrio antiquarius	150340	FALSE
1535768	1535768	Streptomyces lunaelactis	Maciejewska et al. 2015	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces lunaelactis	1535768	TRUE
155177	155177	Streptomyces yatensis	Saintpierre et al. 2003	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces yatensis	155177	TRUE
1561022	1561022	Streptomyces sp. CCM_MD2014		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. CCM_MD2014	1561022	FALSE
156453	156453	Streptomyces yunnanensis	Zhang et al. 2003	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces yunnanensis	156453	TRUE
1564681	2126436	Carnobacterium antarcticum	Zhu et al. 2018	SPECIES				yes	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Carnobacteriaceae	186828	Carnobacterium	2747	Carnobacterium antarcticum	2126436	TRUE
156977	156977	Microbacterium resistens	(Funke et al.) Behrendt et al. 2001	SPECIES	Aureobacterium resistens	Funke et al. 1998		yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Microbacteriaceae	85023	Microbacterium	33882	Microbacterium resistens	156977	TRUE
1573676	1573676	Citrobacter sp. R56		SPECIES				no	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Citrobacter	544	Citrobacter sp. R56	1573676	FALSE
1573823	1573823	uncultured Draconibacterium sp.		SPECIES				no	CFB group bacteria	Bacteria	2	Pseudomonadati	3379134	Bacteroidota	976	Bacteroidia	200643	Marinilabiliales	1970189	Prolixibacteraceae	1471398	Draconibacterium	1471399	uncultured Draconibacterium sp.	1573823	FALSE
158841	158841	Leminorella richardii	Hickman-Brenner et al. 1985	SPECIES				yes	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Budviciaceae	1903416	Leminorella	82980	Leminorella richardii	158841	TRUE
1591088	1591088	Helicobacter himalayensis	Hu et al. 2015	SPECIES				yes	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Helicobacteraceae	72293	Helicobacter	209	Helicobacter himalayensis	1591088	TRUE
1616117	1616117	Streptomyces formicae	Bai et al. 2016	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces formicae	1616117	TRUE
162496	162496	Glutamicibacter creatinolyticus	(Hou et al. 1998) Busse 2016	SPECIES	Arthrobacter creatinolyticus	Hou et al. 1998		yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Micrococcaceae	1268	Glutamicibacter	1742989	Glutamicibacter creatinolyticus	162496	TRUE
1636606	1636606	Aeromonas sp. ASNIH1		SPECIES				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Aeromonadales	135624	Aeromonadaceae	84642	Aeromonas	642	Aeromonas sp. ASNIH1	1636606	FALSE
1642299	1642299	Streptomyces alfalfae	She et al. 2016	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces alfalfae	1642299	TRUE
1649184	1649184	Streptomyces sp. CFMR 7		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. CFMR 7	1649184	FALSE
1650654	1650654	Edwardsiella sp. LADL05-105		SPECIES				no	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Hafniaceae	1903412	Edwardsiella	635	Edwardsiella sp. LADL05-105	1650654	FALSE
1652545	1652545	Arthrobacter sp. YC-RL1		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Micrococcaceae	1268	Arthrobacter	1663	Arthrobacter sp. YC-RL1	1652545	FALSE
1655500	1655500	Campylobacter vulpis	Parisi et al. 2021	SPECIES				yes	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter vulpis	1655500	TRUE
1703	1703	Brevibacterium linens	(Wolff 1910) Breed 1953	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Brevibacteriaceae	85019	Brevibacterium	1696	Brevibacterium linens	1703	TRUE
173860	173860	Streptomyces rectiverticillatus	(Krasil'nikov and Yuan 1965) Witt and Stackebrandt 1991	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces rectiverticillatus	173860	TRUE
182217	182217	Helicobacter cetorum MIT 00-7128		STRAIN				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Helicobacteraceae	72293	Helicobacter	209	Helicobacter cetorum	138563	FALSE
1885	1885	Streptomyces actuosus	Pinnert et al. 1964	SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces actuosus	1885	FALSE
